ID	TYPE	basis set	element	element CURIE	element name
BSEO:0000587	class	Partridge Uncontracted 2	24	CHEBI:28073	chromium
BSEO:0000587	class	Partridge Uncontracted 2	25	CHEBI:18291	manganese
BSEO:0000587	class	Partridge Uncontracted 2	26	CHEBI:18248	iron
BSEO:0000587	class	Partridge Uncontracted 2	27	CHEBI:27638	cobalt
BSEO:0000587	class	Partridge Uncontracted 2	28	CHEBI:28112	nickel
BSEO:0000587	class	Partridge Uncontracted 2	29	CHEBI:28694	copper
BSEO:0000587	class	Partridge Uncontracted 2	30	CHEBI:27363	zinc
BSEO:0000587	class	Partridge Uncontracted 2	31	CHEBI:49631	gallium
BSEO:0000587	class	Partridge Uncontracted 2	32	CHEBI:30441	germanium
BSEO:0000587	class	Partridge Uncontracted 2	33	CHEBI:27563	arsenic
BSEO:0000587	class	Partridge Uncontracted 2	34	CHEBI:27568	selenium
BSEO:0000587	class	Partridge Uncontracted 2	35	CHEBI:22927	bromine
BSEO:0000587	class	Partridge Uncontracted 2	36	CHEBI:49696	krypton
BSEO:0000588	class	Partridge Uncontracted 3	3	CHEBI:30145	lithium
BSEO:0000588	class	Partridge Uncontracted 3	4	CHEBI:30501	beryllium
BSEO:0000588	class	Partridge Uncontracted 3	5	CHEBI:27560	boron
BSEO:0000588	class	Partridge Uncontracted 3	6	CHEBI:27594	carbon
BSEO:0000588	class	Partridge Uncontracted 3	7	CHEBI:25555	nitrogen
BSEO:0000588	class	Partridge Uncontracted 3	8	CHEBI:25805	oxygen
BSEO:0000588	class	Partridge Uncontracted 3	9	CHEBI:24061	fluorine
BSEO:0000588	class	Partridge Uncontracted 3	10	CHEBI:33310	neon
BSEO:0000588	class	Partridge Uncontracted 3	11	CHEBI:26708	sodium
BSEO:0000588	class	Partridge Uncontracted 3	12	CHEBI:25107	magnesium
BSEO:0000588	class	Partridge Uncontracted 3	13	CHEBI:28984	aluminium
BSEO:0000588	class	Partridge Uncontracted 3	14	CHEBI:27573	silicon
BSEO:0000588	class	Partridge Uncontracted 3	15	CHEBI:28659	phosphorus
BSEO:0000588	class	Partridge Uncontracted 3	16	CHEBI:26833	sulfur
BSEO:0000588	class	Partridge Uncontracted 3	17	CHEBI:23116	chlorine
BSEO:0000588	class	Partridge Uncontracted 3	18	CHEBI:49475	argon
BSEO:0000588	class	Partridge Uncontracted 3	19	CHEBI:26216	potassium
BSEO:0000588	class	Partridge Uncontracted 3	20	CHEBI:22984	calcium
BSEO:0000588	class	Partridge Uncontracted 3	21	CHEBI:33330	scandium
BSEO:0000588	class	Partridge Uncontracted 3	22	CHEBI:33341	titanium
BSEO:0000588	class	Partridge Uncontracted 3	23	CHEBI:27698	vanadium
BSEO:0000588	class	Partridge Uncontracted 3	24	CHEBI:28073	chromium
BSEO:0000588	class	Partridge Uncontracted 3	25	CHEBI:18291	manganese
BSEO:0000588	class	Partridge Uncontracted 3	26	CHEBI:18248	iron
BSEO:0000588	class	Partridge Uncontracted 3	27	CHEBI:27638	cobalt
BSEO:0000588	class	Partridge Uncontracted 3	28	CHEBI:28112	nickel
BSEO:0000588	class	Partridge Uncontracted 3	29	CHEBI:28694	copper
BSEO:0000588	class	Partridge Uncontracted 3	30	CHEBI:27363	zinc
BSEO:0000589	class	Partridge Uncontracted 4	21	CHEBI:33330	scandium
BSEO:0000589	class	Partridge Uncontracted 4	22	CHEBI:33341	titanium
BSEO:0000589	class	Partridge Uncontracted 4	23	CHEBI:27698	vanadium
BSEO:0000589	class	Partridge Uncontracted 4	24	CHEBI:28073	chromium
BSEO:0000589	class	Partridge Uncontracted 4	25	CHEBI:18291	manganese
BSEO:0000589	class	Partridge Uncontracted 4	26	CHEBI:18248	iron
BSEO:0000589	class	Partridge Uncontracted 4	27	CHEBI:27638	cobalt
BSEO:0000589	class	Partridge Uncontracted 4	28	CHEBI:28112	nickel
BSEO:0000589	class	Partridge Uncontracted 4	29	CHEBI:28694	copper
BSEO:0000589	class	Partridge Uncontracted 4	30	CHEBI:27363	zinc
BSEO:0000590	class	PAW-L05	1	CHEBI:49637	hydrogen
BSEO:0000590	class	PAW-L05	3	CHEBI:30145	lithium
BSEO:0000590	class	PAW-L05	4	CHEBI:30501	beryllium
BSEO:0000590	class	PAW-L05	5	CHEBI:27560	boron
BSEO:0000590	class	PAW-L05	6	CHEBI:27594	carbon
BSEO:0000590	class	PAW-L05	7	CHEBI:25555	nitrogen
BSEO:0000590	class	PAW-L05	8	CHEBI:25805	oxygen
BSEO:0000590	class	PAW-L05	9	CHEBI:24061	fluorine
BSEO:0000590	class	PAW-L05	11	CHEBI:26708	sodium
BSEO:0000590	class	PAW-L05	12	CHEBI:25107	magnesium
BSEO:0000590	class	PAW-L05	13	CHEBI:28984	aluminium
BSEO:0000590	class	PAW-L05	14	CHEBI:27573	silicon
BSEO:0000590	class	PAW-L05	15	CHEBI:28659	phosphorus
BSEO:0000590	class	PAW-L05	16	CHEBI:26833	sulfur
BSEO:0000590	class	PAW-L05	17	CHEBI:23116	chlorine
BSEO:0000591	class	PAW-L1	1	CHEBI:49637	hydrogen
BSEO:0000591	class	PAW-L1	3	CHEBI:30145	lithium
BSEO:0000591	class	PAW-L1	4	CHEBI:30501	beryllium
BSEO:0000591	class	PAW-L1	5	CHEBI:27560	boron
BSEO:0000591	class	PAW-L1	6	CHEBI:27594	carbon
BSEO:0000591	class	PAW-L1	7	CHEBI:25555	nitrogen
BSEO:0000591	class	PAW-L1	8	CHEBI:25805	oxygen
BSEO:0000591	class	PAW-L1	9	CHEBI:24061	fluorine
BSEO:0000591	class	PAW-L1	11	CHEBI:26708	sodium
BSEO:0000591	class	PAW-L1	12	CHEBI:25107	magnesium
BSEO:0000591	class	PAW-L1	13	CHEBI:28984	aluminium
BSEO:0000591	class	PAW-L1	14	CHEBI:27573	silicon
BSEO:0000591	class	PAW-L1	15	CHEBI:28659	phosphorus
BSEO:0000591	class	PAW-L1	16	CHEBI:26833	sulfur
BSEO:0000591	class	PAW-L1	17	CHEBI:23116	chlorine
BSEO:0000592	class	PAW-L1-contracted	1	CHEBI:49637	hydrogen
BSEO:0000592	class	PAW-L1-contracted	3	CHEBI:30145	lithium
BSEO:0000592	class	PAW-L1-contracted	4	CHEBI:30501	beryllium
BSEO:0000592	class	PAW-L1-contracted	5	CHEBI:27560	boron
BSEO:0000592	class	PAW-L1-contracted	6	CHEBI:27594	carbon
BSEO:0000592	class	PAW-L1-contracted	7	CHEBI:25555	nitrogen
BSEO:0000592	class	PAW-L1-contracted	8	CHEBI:25805	oxygen
BSEO:0000592	class	PAW-L1-contracted	9	CHEBI:24061	fluorine
BSEO:0000592	class	PAW-L1-contracted	11	CHEBI:26708	sodium
BSEO:0000592	class	PAW-L1-contracted	12	CHEBI:25107	magnesium
BSEO:0000592	class	PAW-L1-contracted	13	CHEBI:28984	aluminium
BSEO:0000592	class	PAW-L1-contracted	14	CHEBI:27573	silicon
BSEO:0000592	class	PAW-L1-contracted	15	CHEBI:28659	phosphorus
BSEO:0000592	class	PAW-L1-contracted	16	CHEBI:26833	sulfur
BSEO:0000592	class	PAW-L1-contracted	17	CHEBI:23116	chlorine
BSEO:0000593	class	PAW-L2	1	CHEBI:49637	hydrogen
BSEO:0000593	class	PAW-L2	3	CHEBI:30145	lithium
BSEO:0000593	class	PAW-L2	4	CHEBI:30501	beryllium
BSEO:0000593	class	PAW-L2	5	CHEBI:27560	boron
BSEO:0000593	class	PAW-L2	6	CHEBI:27594	carbon
BSEO:0000593	class	PAW-L2	7	CHEBI:25555	nitrogen
BSEO:0000593	class	PAW-L2	8	CHEBI:25805	oxygen
BSEO:0000593	class	PAW-L2	9	CHEBI:24061	fluorine
BSEO:0000593	class	PAW-L2	11	CHEBI:26708	sodium
BSEO:0000593	class	PAW-L2	12	CHEBI:25107	magnesium
BSEO:0000593	class	PAW-L2	13	CHEBI:28984	aluminium
BSEO:0000593	class	PAW-L2	14	CHEBI:27573	silicon
BSEO:0000593	class	PAW-L2	15	CHEBI:28659	phosphorus
BSEO:0000593	class	PAW-L2	16	CHEBI:26833	sulfur
BSEO:0000593	class	PAW-L2	17	CHEBI:23116	chlorine
BSEO:0000594	class	PAW-L2-contracted	1	CHEBI:49637	hydrogen
BSEO:0000594	class	PAW-L2-contracted	3	CHEBI:30145	lithium
BSEO:0000594	class	PAW-L2-contracted	4	CHEBI:30501	beryllium
BSEO:0000594	class	PAW-L2-contracted	5	CHEBI:27560	boron
BSEO:0000594	class	PAW-L2-contracted	6	CHEBI:27594	carbon
BSEO:0000594	class	PAW-L2-contracted	7	CHEBI:25555	nitrogen
BSEO:0000594	class	PAW-L2-contracted	8	CHEBI:25805	oxygen
BSEO:0000594	class	PAW-L2-contracted	9	CHEBI:24061	fluorine
BSEO:0000594	class	PAW-L2-contracted	11	CHEBI:26708	sodium
BSEO:0000594	class	PAW-L2-contracted	12	CHEBI:25107	magnesium
BSEO:0000594	class	PAW-L2-contracted	13	CHEBI:28984	aluminium
BSEO:0000594	class	PAW-L2-contracted	14	CHEBI:27573	silicon
BSEO:0000594	class	PAW-L2-contracted	15	CHEBI:28659	phosphorus
BSEO:0000594	class	PAW-L2-contracted	16	CHEBI:26833	sulfur
BSEO:0000594	class	PAW-L2-contracted	17	CHEBI:23116	chlorine
BSEO:0000595	class	PB4-D	1	CHEBI:49637	hydrogen
BSEO:0000596	class	PB4-F1	1	CHEBI:49637	hydrogen
BSEO:0000597	class	PB4-F2	1	CHEBI:49637	hydrogen
BSEO:0000598	class	PB5-D	1	CHEBI:49637	hydrogen
BSEO:0000599	class	PB5-F	1	CHEBI:49637	hydrogen
BSEO:0000600	class	PB5-G	1	CHEBI:49637	hydrogen
BSEO:0000601	class	PB6-D	1	CHEBI:49637	hydrogen
BSEO:0000602	class	PB6-F	1	CHEBI:49637	hydrogen
BSEO:0000603	class	PB6-G	1	CHEBI:49637	hydrogen
BSEO:0000604	class	PB6-H	1	CHEBI:49637	hydrogen
BSEO:0000605	class	pc-0	1	CHEBI:49637	hydrogen
BSEO:0000605	class	pc-0	2	CHEBI:30217	helium
BSEO:0000605	class	pc-0	3	CHEBI:30145	lithium
BSEO:0000605	class	pc-0	4	CHEBI:30501	beryllium
BSEO:0000605	class	pc-0	5	CHEBI:27560	boron
BSEO:0000605	class	pc-0	6	CHEBI:27594	carbon
BSEO:0000605	class	pc-0	7	CHEBI:25555	nitrogen
BSEO:0000605	class	pc-0	8	CHEBI:25805	oxygen
BSEO:0000605	class	pc-0	9	CHEBI:24061	fluorine
BSEO:0000605	class	pc-0	10	CHEBI:33310	neon
BSEO:0000605	class	pc-0	11	CHEBI:26708	sodium
BSEO:0000605	class	pc-0	12	CHEBI:25107	magnesium
BSEO:0000605	class	pc-0	13	CHEBI:28984	aluminium
BSEO:0000605	class	pc-0	14	CHEBI:27573	silicon
BSEO:0000605	class	pc-0	15	CHEBI:28659	phosphorus
BSEO:0000605	class	pc-0	16	CHEBI:26833	sulfur
BSEO:0000605	class	pc-0	17	CHEBI:23116	chlorine
BSEO:0000605	class	pc-0	18	CHEBI:49475	argon
BSEO:0000605	class	pc-0	19	CHEBI:26216	potassium
BSEO:0000605	class	pc-0	20	CHEBI:22984	calcium
BSEO:0000605	class	pc-0	31	CHEBI:49631	gallium
BSEO:0000605	class	pc-0	32	CHEBI:30441	germanium
BSEO:0000605	class	pc-0	33	CHEBI:27563	arsenic
BSEO:0000605	class	pc-0	34	CHEBI:27568	selenium
BSEO:0000605	class	pc-0	35	CHEBI:22927	bromine
BSEO:0000605	class	pc-0	36	CHEBI:49696	krypton
BSEO:0000606	class	pc-1	1	CHEBI:49637	hydrogen
BSEO:0000606	class	pc-1	2	CHEBI:30217	helium
BSEO:0000606	class	pc-1	3	CHEBI:30145	lithium
BSEO:0000606	class	pc-1	4	CHEBI:30501	beryllium
BSEO:0000606	class	pc-1	5	CHEBI:27560	boron
BSEO:0000606	class	pc-1	6	CHEBI:27594	carbon
BSEO:0000606	class	pc-1	7	CHEBI:25555	nitrogen
BSEO:0000606	class	pc-1	8	CHEBI:25805	oxygen
BSEO:0000606	class	pc-1	9	CHEBI:24061	fluorine
BSEO:0000606	class	pc-1	10	CHEBI:33310	neon
BSEO:0000606	class	pc-1	11	CHEBI:26708	sodium
BSEO:0000606	class	pc-1	12	CHEBI:25107	magnesium
BSEO:0000606	class	pc-1	13	CHEBI:28984	aluminium
BSEO:0000606	class	pc-1	14	CHEBI:27573	silicon
BSEO:0000606	class	pc-1	15	CHEBI:28659	phosphorus
BSEO:0000606	class	pc-1	16	CHEBI:26833	sulfur
BSEO:0000606	class	pc-1	17	CHEBI:23116	chlorine
BSEO:0000606	class	pc-1	18	CHEBI:49475	argon
BSEO:0000606	class	pc-1	19	CHEBI:26216	potassium
BSEO:0000606	class	pc-1	20	CHEBI:22984	calcium
BSEO:0000606	class	pc-1	21	CHEBI:33330	scandium
BSEO:0000606	class	pc-1	22	CHEBI:33341	titanium
BSEO:0000606	class	pc-1	23	CHEBI:27698	vanadium
BSEO:0000606	class	pc-1	24	CHEBI:28073	chromium
BSEO:0000606	class	pc-1	25	CHEBI:18291	manganese
BSEO:0000606	class	pc-1	26	CHEBI:18248	iron
BSEO:0000606	class	pc-1	27	CHEBI:27638	cobalt
BSEO:0000606	class	pc-1	28	CHEBI:28112	nickel
BSEO:0000606	class	pc-1	29	CHEBI:28694	copper
BSEO:0000606	class	pc-1	30	CHEBI:27363	zinc
BSEO:0000606	class	pc-1	31	CHEBI:49631	gallium
BSEO:0000606	class	pc-1	32	CHEBI:30441	germanium
BSEO:0000606	class	pc-1	33	CHEBI:27563	arsenic
BSEO:0000606	class	pc-1	34	CHEBI:27568	selenium
BSEO:0000606	class	pc-1	35	CHEBI:22927	bromine
BSEO:0000606	class	pc-1	36	CHEBI:49696	krypton
BSEO:0000607	class	pc-2	1	CHEBI:49637	hydrogen
BSEO:0000607	class	pc-2	2	CHEBI:30217	helium
BSEO:0000607	class	pc-2	3	CHEBI:30145	lithium
BSEO:0000607	class	pc-2	4	CHEBI:30501	beryllium
BSEO:0000607	class	pc-2	5	CHEBI:27560	boron
BSEO:0000607	class	pc-2	6	CHEBI:27594	carbon
BSEO:0000607	class	pc-2	7	CHEBI:25555	nitrogen
BSEO:0000607	class	pc-2	8	CHEBI:25805	oxygen
BSEO:0000607	class	pc-2	9	CHEBI:24061	fluorine
BSEO:0000607	class	pc-2	10	CHEBI:33310	neon
BSEO:0000607	class	pc-2	11	CHEBI:26708	sodium
BSEO:0000607	class	pc-2	12	CHEBI:25107	magnesium
BSEO:0000607	class	pc-2	13	CHEBI:28984	aluminium
BSEO:0000607	class	pc-2	14	CHEBI:27573	silicon
BSEO:0000607	class	pc-2	15	CHEBI:28659	phosphorus
BSEO:0000607	class	pc-2	16	CHEBI:26833	sulfur
BSEO:0000607	class	pc-2	17	CHEBI:23116	chlorine
BSEO:0000607	class	pc-2	18	CHEBI:49475	argon
BSEO:0000607	class	pc-2	19	CHEBI:26216	potassium
BSEO:0000607	class	pc-2	20	CHEBI:22984	calcium
BSEO:0000607	class	pc-2	21	CHEBI:33330	scandium
BSEO:0000607	class	pc-2	22	CHEBI:33341	titanium
BSEO:0000607	class	pc-2	23	CHEBI:27698	vanadium
BSEO:0000607	class	pc-2	24	CHEBI:28073	chromium
BSEO:0000607	class	pc-2	25	CHEBI:18291	manganese
BSEO:0000607	class	pc-2	26	CHEBI:18248	iron
BSEO:0000607	class	pc-2	27	CHEBI:27638	cobalt
BSEO:0000607	class	pc-2	28	CHEBI:28112	nickel
BSEO:0000607	class	pc-2	29	CHEBI:28694	copper
BSEO:0000607	class	pc-2	30	CHEBI:27363	zinc
BSEO:0000607	class	pc-2	31	CHEBI:49631	gallium
BSEO:0000607	class	pc-2	32	CHEBI:30441	germanium
BSEO:0000607	class	pc-2	33	CHEBI:27563	arsenic
BSEO:0000607	class	pc-2	34	CHEBI:27568	selenium
BSEO:0000607	class	pc-2	35	CHEBI:22927	bromine
BSEO:0000607	class	pc-2	36	CHEBI:49696	krypton
BSEO:0000608	class	pc-3	1	CHEBI:49637	hydrogen
BSEO:0000608	class	pc-3	2	CHEBI:30217	helium
BSEO:0000608	class	pc-3	3	CHEBI:30145	lithium
BSEO:0000608	class	pc-3	4	CHEBI:30501	beryllium
BSEO:0000608	class	pc-3	5	CHEBI:27560	boron
BSEO:0000608	class	pc-3	6	CHEBI:27594	carbon
BSEO:0000608	class	pc-3	7	CHEBI:25555	nitrogen
BSEO:0000608	class	pc-3	8	CHEBI:25805	oxygen
BSEO:0000608	class	pc-3	9	CHEBI:24061	fluorine
BSEO:0000608	class	pc-3	10	CHEBI:33310	neon
BSEO:0000608	class	pc-3	11	CHEBI:26708	sodium
BSEO:0000608	class	pc-3	12	CHEBI:25107	magnesium
BSEO:0000608	class	pc-3	13	CHEBI:28984	aluminium
BSEO:0000608	class	pc-3	14	CHEBI:27573	silicon
BSEO:0000608	class	pc-3	15	CHEBI:28659	phosphorus
BSEO:0000608	class	pc-3	16	CHEBI:26833	sulfur
BSEO:0000608	class	pc-3	17	CHEBI:23116	chlorine
BSEO:0000608	class	pc-3	18	CHEBI:49475	argon
BSEO:0000608	class	pc-3	19	CHEBI:26216	potassium
BSEO:0000608	class	pc-3	20	CHEBI:22984	calcium
BSEO:0000608	class	pc-3	21	CHEBI:33330	scandium
BSEO:0000608	class	pc-3	22	CHEBI:33341	titanium
BSEO:0000608	class	pc-3	23	CHEBI:27698	vanadium
BSEO:0000608	class	pc-3	24	CHEBI:28073	chromium
BSEO:0000608	class	pc-3	25	CHEBI:18291	manganese
BSEO:0000608	class	pc-3	26	CHEBI:18248	iron
BSEO:0000608	class	pc-3	27	CHEBI:27638	cobalt
BSEO:0000608	class	pc-3	28	CHEBI:28112	nickel
BSEO:0000608	class	pc-3	29	CHEBI:28694	copper
BSEO:0000608	class	pc-3	30	CHEBI:27363	zinc
BSEO:0000608	class	pc-3	31	CHEBI:49631	gallium
BSEO:0000608	class	pc-3	32	CHEBI:30441	germanium
BSEO:0000608	class	pc-3	33	CHEBI:27563	arsenic
BSEO:0000608	class	pc-3	34	CHEBI:27568	selenium
BSEO:0000608	class	pc-3	35	CHEBI:22927	bromine
BSEO:0000608	class	pc-3	36	CHEBI:49696	krypton
BSEO:0000609	class	pc-4	1	CHEBI:49637	hydrogen
BSEO:0000609	class	pc-4	2	CHEBI:30217	helium
BSEO:0000609	class	pc-4	3	CHEBI:30145	lithium
BSEO:0000609	class	pc-4	4	CHEBI:30501	beryllium
BSEO:0000609	class	pc-4	5	CHEBI:27560	boron
BSEO:0000609	class	pc-4	6	CHEBI:27594	carbon
BSEO:0000609	class	pc-4	7	CHEBI:25555	nitrogen
BSEO:0000609	class	pc-4	8	CHEBI:25805	oxygen
BSEO:0000609	class	pc-4	9	CHEBI:24061	fluorine
BSEO:0000609	class	pc-4	10	CHEBI:33310	neon
BSEO:0000609	class	pc-4	11	CHEBI:26708	sodium
BSEO:0000609	class	pc-4	12	CHEBI:25107	magnesium
BSEO:0000609	class	pc-4	13	CHEBI:28984	aluminium
BSEO:0000609	class	pc-4	14	CHEBI:27573	silicon
BSEO:0000609	class	pc-4	15	CHEBI:28659	phosphorus
BSEO:0000609	class	pc-4	16	CHEBI:26833	sulfur
BSEO:0000609	class	pc-4	17	CHEBI:23116	chlorine
BSEO:0000609	class	pc-4	18	CHEBI:49475	argon
BSEO:0000609	class	pc-4	19	CHEBI:26216	potassium
BSEO:0000609	class	pc-4	20	CHEBI:22984	calcium
BSEO:0000609	class	pc-4	21	CHEBI:33330	scandium
BSEO:0000609	class	pc-4	22	CHEBI:33341	titanium
BSEO:0000609	class	pc-4	23	CHEBI:27698	vanadium
BSEO:0000609	class	pc-4	24	CHEBI:28073	chromium
BSEO:0000609	class	pc-4	25	CHEBI:18291	manganese
BSEO:0000609	class	pc-4	26	CHEBI:18248	iron
BSEO:0000609	class	pc-4	27	CHEBI:27638	cobalt
BSEO:0000609	class	pc-4	28	CHEBI:28112	nickel
BSEO:0000609	class	pc-4	29	CHEBI:28694	copper
BSEO:0000609	class	pc-4	30	CHEBI:27363	zinc
BSEO:0000609	class	pc-4	31	CHEBI:49631	gallium
BSEO:0000609	class	pc-4	32	CHEBI:30441	germanium
BSEO:0000609	class	pc-4	33	CHEBI:27563	arsenic
BSEO:0000609	class	pc-4	34	CHEBI:27568	selenium
BSEO:0000609	class	pc-4	35	CHEBI:22927	bromine
BSEO:0000609	class	pc-4	36	CHEBI:49696	krypton
BSEO:0000610	class	pcemd-2	1	CHEBI:49637	hydrogen
BSEO:0000610	class	pcemd-2	2	CHEBI:30217	helium
BSEO:0000610	class	pcemd-2	3	CHEBI:30145	lithium
BSEO:0000610	class	pcemd-2	4	CHEBI:30501	beryllium
BSEO:0000610	class	pcemd-2	5	CHEBI:27560	boron
BSEO:0000610	class	pcemd-2	6	CHEBI:27594	carbon
BSEO:0000610	class	pcemd-2	7	CHEBI:25555	nitrogen
BSEO:0000610	class	pcemd-2	8	CHEBI:25805	oxygen
BSEO:0000610	class	pcemd-2	9	CHEBI:24061	fluorine
BSEO:0000610	class	pcemd-2	10	CHEBI:33310	neon
BSEO:0000610	class	pcemd-2	11	CHEBI:26708	sodium
BSEO:0000610	class	pcemd-2	12	CHEBI:25107	magnesium
BSEO:0000610	class	pcemd-2	13	CHEBI:28984	aluminium
BSEO:0000610	class	pcemd-2	14	CHEBI:27573	silicon
BSEO:0000610	class	pcemd-2	15	CHEBI:28659	phosphorus
BSEO:0000610	class	pcemd-2	16	CHEBI:26833	sulfur
BSEO:0000610	class	pcemd-2	17	CHEBI:23116	chlorine
BSEO:0000610	class	pcemd-2	18	CHEBI:49475	argon
BSEO:0000611	class	pcemd-3	1	CHEBI:49637	hydrogen
BSEO:0000611	class	pcemd-3	2	CHEBI:30217	helium
BSEO:0000611	class	pcemd-3	3	CHEBI:30145	lithium
BSEO:0000611	class	pcemd-3	4	CHEBI:30501	beryllium
BSEO:0000611	class	pcemd-3	5	CHEBI:27560	boron
BSEO:0000611	class	pcemd-3	6	CHEBI:27594	carbon
BSEO:0000611	class	pcemd-3	7	CHEBI:25555	nitrogen
BSEO:0000611	class	pcemd-3	8	CHEBI:25805	oxygen
BSEO:0000611	class	pcemd-3	9	CHEBI:24061	fluorine
BSEO:0000611	class	pcemd-3	10	CHEBI:33310	neon
BSEO:0000611	class	pcemd-3	11	CHEBI:26708	sodium
BSEO:0000611	class	pcemd-3	12	CHEBI:25107	magnesium
BSEO:0000611	class	pcemd-3	13	CHEBI:28984	aluminium
BSEO:0000611	class	pcemd-3	14	CHEBI:27573	silicon
BSEO:0000611	class	pcemd-3	15	CHEBI:28659	phosphorus
BSEO:0000611	class	pcemd-3	16	CHEBI:26833	sulfur
BSEO:0000611	class	pcemd-3	17	CHEBI:23116	chlorine
BSEO:0000611	class	pcemd-3	18	CHEBI:49475	argon
BSEO:0000612	class	pcemd-4	1	CHEBI:49637	hydrogen
BSEO:0000612	class	pcemd-4	2	CHEBI:30217	helium
BSEO:0000612	class	pcemd-4	3	CHEBI:30145	lithium
BSEO:0000612	class	pcemd-4	4	CHEBI:30501	beryllium
BSEO:0000612	class	pcemd-4	5	CHEBI:27560	boron
BSEO:0000612	class	pcemd-4	6	CHEBI:27594	carbon
BSEO:0000612	class	pcemd-4	7	CHEBI:25555	nitrogen
BSEO:0000612	class	pcemd-4	8	CHEBI:25805	oxygen
BSEO:0000612	class	pcemd-4	9	CHEBI:24061	fluorine
BSEO:0000612	class	pcemd-4	10	CHEBI:33310	neon
BSEO:0000612	class	pcemd-4	11	CHEBI:26708	sodium
BSEO:0000612	class	pcemd-4	12	CHEBI:25107	magnesium
BSEO:0000612	class	pcemd-4	13	CHEBI:28984	aluminium
BSEO:0000612	class	pcemd-4	14	CHEBI:27573	silicon
BSEO:0000612	class	pcemd-4	15	CHEBI:28659	phosphorus
BSEO:0000612	class	pcemd-4	16	CHEBI:26833	sulfur
BSEO:0000612	class	pcemd-4	17	CHEBI:23116	chlorine
BSEO:0000612	class	pcemd-4	18	CHEBI:49475	argon
BSEO:0000613	class	pcH-1	1	CHEBI:49637	hydrogen
BSEO:0000613	class	pcH-1	2	CHEBI:30217	helium
BSEO:0000613	class	pcH-1	5	CHEBI:27560	boron
BSEO:0000613	class	pcH-1	6	CHEBI:27594	carbon
BSEO:0000613	class	pcH-1	7	CHEBI:25555	nitrogen
BSEO:0000613	class	pcH-1	8	CHEBI:25805	oxygen
BSEO:0000613	class	pcH-1	9	CHEBI:24061	fluorine
BSEO:0000613	class	pcH-1	10	CHEBI:33310	neon
BSEO:0000613	class	pcH-1	13	CHEBI:28984	aluminium
BSEO:0000613	class	pcH-1	14	CHEBI:27573	silicon
BSEO:0000613	class	pcH-1	15	CHEBI:28659	phosphorus
BSEO:0000613	class	pcH-1	16	CHEBI:26833	sulfur
BSEO:0000613	class	pcH-1	17	CHEBI:23116	chlorine
BSEO:0000613	class	pcH-1	18	CHEBI:49475	argon
BSEO:0000614	class	pcH-2	1	CHEBI:49637	hydrogen
BSEO:0000614	class	pcH-2	2	CHEBI:30217	helium
BSEO:0000614	class	pcH-2	5	CHEBI:27560	boron
BSEO:0000614	class	pcH-2	6	CHEBI:27594	carbon
BSEO:0000614	class	pcH-2	7	CHEBI:25555	nitrogen
BSEO:0000614	class	pcH-2	8	CHEBI:25805	oxygen
BSEO:0000614	class	pcH-2	9	CHEBI:24061	fluorine
BSEO:0000614	class	pcH-2	10	CHEBI:33310	neon
BSEO:0000614	class	pcH-2	13	CHEBI:28984	aluminium
BSEO:0000614	class	pcH-2	14	CHEBI:27573	silicon
BSEO:0000614	class	pcH-2	15	CHEBI:28659	phosphorus
BSEO:0000614	class	pcH-2	16	CHEBI:26833	sulfur
BSEO:0000614	class	pcH-2	17	CHEBI:23116	chlorine
BSEO:0000614	class	pcH-2	18	CHEBI:49475	argon
BSEO:0000615	class	pcH-3	1	CHEBI:49637	hydrogen
BSEO:0000615	class	pcH-3	2	CHEBI:30217	helium
BSEO:0000615	class	pcH-3	5	CHEBI:27560	boron
BSEO:0000615	class	pcH-3	6	CHEBI:27594	carbon
BSEO:0000615	class	pcH-3	7	CHEBI:25555	nitrogen
BSEO:0000615	class	pcH-3	8	CHEBI:25805	oxygen
BSEO:0000615	class	pcH-3	9	CHEBI:24061	fluorine
BSEO:0000615	class	pcH-3	10	CHEBI:33310	neon
BSEO:0000615	class	pcH-3	13	CHEBI:28984	aluminium
BSEO:0000615	class	pcH-3	14	CHEBI:27573	silicon
BSEO:0000615	class	pcH-3	15	CHEBI:28659	phosphorus
BSEO:0000615	class	pcH-3	16	CHEBI:26833	sulfur
BSEO:0000615	class	pcH-3	17	CHEBI:23116	chlorine
BSEO:0000615	class	pcH-3	18	CHEBI:49475	argon
BSEO:0000616	class	pcH-4	1	CHEBI:49637	hydrogen
BSEO:0000616	class	pcH-4	2	CHEBI:30217	helium
BSEO:0000616	class	pcH-4	5	CHEBI:27560	boron
BSEO:0000616	class	pcH-4	6	CHEBI:27594	carbon
BSEO:0000616	class	pcH-4	7	CHEBI:25555	nitrogen
BSEO:0000616	class	pcH-4	8	CHEBI:25805	oxygen
BSEO:0000616	class	pcH-4	9	CHEBI:24061	fluorine
BSEO:0000616	class	pcH-4	10	CHEBI:33310	neon
BSEO:0000616	class	pcH-4	13	CHEBI:28984	aluminium
BSEO:0000616	class	pcH-4	14	CHEBI:27573	silicon
BSEO:0000616	class	pcH-4	15	CHEBI:28659	phosphorus
BSEO:0000616	class	pcH-4	16	CHEBI:26833	sulfur
BSEO:0000616	class	pcH-4	17	CHEBI:23116	chlorine
BSEO:0000616	class	pcH-4	18	CHEBI:49475	argon
