basis set	element	element CURIE	element name
6-31++G**-J	6	CHEBI:27594	carbon
6-31++G**-J	7	CHEBI:25555	nitrogen
6-31++G**-J	8	CHEBI:25805	oxygen
6-31+G	1	CHEBI:49637	hydrogen
6-31+G	2	CHEBI:30217	helium
6-31+G	3	CHEBI:30145	lithium
6-31+G	4	CHEBI:30501	beryllium
6-31+G	5	CHEBI:27560	boron
6-31+G	6	CHEBI:27594	carbon
6-31+G	7	CHEBI:25555	nitrogen
6-31+G	8	CHEBI:25805	oxygen
6-31+G	9	CHEBI:24061	fluorine
6-31+G	10	CHEBI:33310	neon
6-31+G	11	CHEBI:26708	sodium
6-31+G	12	CHEBI:25107	magnesium
6-31+G	13	CHEBI:28984	aluminium
6-31+G	14	CHEBI:27573	silicon
6-31+G	15	CHEBI:28659	phosphorus
6-31+G	16	CHEBI:26833	sulfur
6-31+G	17	CHEBI:23116	chlorine
6-31+G	18	CHEBI:49475	argon
6-31+G	19	CHEBI:26216	potassium
6-31+G	20	CHEBI:22984	calcium
6-31+G	1	CHEBI:49637	hydrogen
6-31+G	2	CHEBI:30217	helium
6-31+G	3	CHEBI:30145	lithium
6-31+G	4	CHEBI:30501	beryllium
6-31+G	5	CHEBI:27560	boron
6-31+G	6	CHEBI:27594	carbon
6-31+G	7	CHEBI:25555	nitrogen
6-31+G	8	CHEBI:25805	oxygen
6-31+G	9	CHEBI:24061	fluorine
6-31+G	10	CHEBI:33310	neon
6-31+G	11	CHEBI:26708	sodium
6-31+G	12	CHEBI:25107	magnesium
6-31+G	13	CHEBI:28984	aluminium
6-31+G	14	CHEBI:27573	silicon
6-31+G	15	CHEBI:28659	phosphorus
6-31+G	16	CHEBI:26833	sulfur
6-31+G	17	CHEBI:23116	chlorine
6-31+G	18	CHEBI:49475	argon
6-31+G*	1	CHEBI:49637	hydrogen
6-31+G*	2	CHEBI:30217	helium
6-31+G*	3	CHEBI:30145	lithium
6-31+G*	4	CHEBI:30501	beryllium
6-31+G*	5	CHEBI:27560	boron
6-31+G*	6	CHEBI:27594	carbon
6-31+G*	7	CHEBI:25555	nitrogen
6-31+G*	8	CHEBI:25805	oxygen
6-31+G*	9	CHEBI:24061	fluorine
6-31+G*	10	CHEBI:33310	neon
6-31+G*	11	CHEBI:26708	sodium
6-31+G*	12	CHEBI:25107	magnesium
6-31+G*	13	CHEBI:28984	aluminium
6-31+G*	14	CHEBI:27573	silicon
6-31+G*	15	CHEBI:28659	phosphorus
6-31+G*	16	CHEBI:26833	sulfur
6-31+G*	17	CHEBI:23116	chlorine
6-31+G*	18	CHEBI:49475	argon
6-31+G*	19	CHEBI:26216	potassium
6-31+G*	20	CHEBI:22984	calcium
6-31+G*	1	CHEBI:49637	hydrogen
6-31+G*	2	CHEBI:30217	helium
6-31+G*	3	CHEBI:30145	lithium
6-31+G*	4	CHEBI:30501	beryllium
6-31+G*	5	CHEBI:27560	boron
6-31+G*	6	CHEBI:27594	carbon
6-31+G*	7	CHEBI:25555	nitrogen
6-31+G*	8	CHEBI:25805	oxygen
6-31+G*	9	CHEBI:24061	fluorine
6-31+G*	10	CHEBI:33310	neon
6-31+G*	11	CHEBI:26708	sodium
6-31+G*	12	CHEBI:25107	magnesium
6-31+G*	13	CHEBI:28984	aluminium
6-31+G*	14	CHEBI:27573	silicon
6-31+G*	15	CHEBI:28659	phosphorus
6-31+G*	16	CHEBI:26833	sulfur
6-31+G*	17	CHEBI:23116	chlorine
6-31+G*	18	CHEBI:49475	argon
6-31+G*-J	1	CHEBI:49637	hydrogen
6-31+G*-J	6	CHEBI:27594	carbon
6-31+G*-J	7	CHEBI:25555	nitrogen
6-31+G*-J	8	CHEBI:25805	oxygen
6-31+G**	1	CHEBI:49637	hydrogen
6-31+G**	2	CHEBI:30217	helium
6-31+G**	3	CHEBI:30145	lithium
6-31+G**	4	CHEBI:30501	beryllium
6-31+G**	5	CHEBI:27560	boron
6-31+G**	6	CHEBI:27594	carbon
6-31+G**	7	CHEBI:25555	nitrogen
6-31+G**	8	CHEBI:25805	oxygen
6-31+G**	9	CHEBI:24061	fluorine
6-31+G**	10	CHEBI:33310	neon
6-31+G**	11	CHEBI:26708	sodium
6-31+G**	12	CHEBI:25107	magnesium
6-31+G**	13	CHEBI:28984	aluminium
6-31+G**	14	CHEBI:27573	silicon
6-31+G**	15	CHEBI:28659	phosphorus
6-31+G**	16	CHEBI:26833	sulfur
6-31+G**	17	CHEBI:23116	chlorine
6-31+G**	18	CHEBI:49475	argon
6-31+G**	19	CHEBI:26216	potassium
6-31+G**	20	CHEBI:22984	calcium
6-31+G**	1	CHEBI:49637	hydrogen
6-31+G**	2	CHEBI:30217	helium
6-31+G**	3	CHEBI:30145	lithium
6-31+G**	4	CHEBI:30501	beryllium
6-31+G**	5	CHEBI:27560	boron
6-31+G**	6	CHEBI:27594	carbon
6-31+G**	7	CHEBI:25555	nitrogen
6-31+G**	8	CHEBI:25805	oxygen
6-31+G**	9	CHEBI:24061	fluorine
6-31+G**	10	CHEBI:33310	neon
6-31+G**	11	CHEBI:26708	sodium
6-31+G**	12	CHEBI:25107	magnesium
6-31+G**	13	CHEBI:28984	aluminium
6-31+G**	14	CHEBI:27573	silicon
6-31+G**	15	CHEBI:28659	phosphorus
6-31+G**	16	CHEBI:26833	sulfur
6-31+G**	17	CHEBI:23116	chlorine
6-31+G**	18	CHEBI:49475	argon
6-311++G	1	CHEBI:49637	hydrogen
6-311++G	3	CHEBI:30145	lithium
6-311++G	4	CHEBI:30501	beryllium
6-311++G	5	CHEBI:27560	boron
6-311++G	6	CHEBI:27594	carbon
6-311++G	7	CHEBI:25555	nitrogen
6-311++G	8	CHEBI:25805	oxygen
6-311++G	9	CHEBI:24061	fluorine
6-311++G	10	CHEBI:33310	neon
6-311++G	11	CHEBI:26708	sodium
6-311++G	12	CHEBI:25107	magnesium
6-311++G	13	CHEBI:28984	aluminium
6-311++G	14	CHEBI:27573	silicon
6-311++G	15	CHEBI:28659	phosphorus
6-311++G	16	CHEBI:26833	sulfur
6-311++G	17	CHEBI:23116	chlorine
6-311++G	18	CHEBI:49475	argon
6-311++G	19	CHEBI:26216	potassium
6-311++G	20	CHEBI:22984	calcium
6-311++G(2d,2p)	1	CHEBI:49637	hydrogen
6-311++G(2d,2p)	3	CHEBI:30145	lithium
6-311++G(2d,2p)	4	CHEBI:30501	beryllium
6-311++G(2d,2p)	5	CHEBI:27560	boron
6-311++G(2d,2p)	6	CHEBI:27594	carbon
6-311++G(2d,2p)	7	CHEBI:25555	nitrogen
6-311++G(2d,2p)	8	CHEBI:25805	oxygen
6-311++G(2d,2p)	9	CHEBI:24061	fluorine
6-311++G(2d,2p)	10	CHEBI:33310	neon
6-311++G(2d,2p)	11	CHEBI:26708	sodium
6-311++G(2d,2p)	12	CHEBI:25107	magnesium
6-311++G(2d,2p)	13	CHEBI:28984	aluminium
6-311++G(2d,2p)	14	CHEBI:27573	silicon
6-311++G(2d,2p)	15	CHEBI:28659	phosphorus
6-311++G(2d,2p)	16	CHEBI:26833	sulfur
6-311++G(2d,2p)	17	CHEBI:23116	chlorine
6-311++G(2d,2p)	18	CHEBI:49475	argon
6-311++G(2d,2p)	19	CHEBI:26216	potassium
6-311++G(2d,2p)	20	CHEBI:22984	calcium
6-311++G(3df,3pd)	1	CHEBI:49637	hydrogen
6-311++G(3df,3pd)	3	CHEBI:30145	lithium
6-311++G(3df,3pd)	4	CHEBI:30501	beryllium
6-311++G(3df,3pd)	5	CHEBI:27560	boron
6-311++G(3df,3pd)	6	CHEBI:27594	carbon
6-311++G(3df,3pd)	7	CHEBI:25555	nitrogen
6-311++G(3df,3pd)	8	CHEBI:25805	oxygen
6-311++G(3df,3pd)	9	CHEBI:24061	fluorine
6-311++G(3df,3pd)	10	CHEBI:33310	neon
6-311++G(3df,3pd)	11	CHEBI:26708	sodium
6-311++G(3df,3pd)	12	CHEBI:25107	magnesium
6-311++G(3df,3pd)	13	CHEBI:28984	aluminium
6-311++G(3df,3pd)	14	CHEBI:27573	silicon
6-311++G(3df,3pd)	15	CHEBI:28659	phosphorus
6-311++G(3df,3pd)	16	CHEBI:26833	sulfur
6-311++G(3df,3pd)	17	CHEBI:23116	chlorine
6-311++G(3df,3pd)	18	CHEBI:49475	argon
6-311++G*	1	CHEBI:49637	hydrogen
6-311++G*	3	CHEBI:30145	lithium
6-311++G*	4	CHEBI:30501	beryllium
6-311++G*	5	CHEBI:27560	boron
6-311++G*	6	CHEBI:27594	carbon
6-311++G*	7	CHEBI:25555	nitrogen
6-311++G*	8	CHEBI:25805	oxygen
6-311++G*	9	CHEBI:24061	fluorine
6-311++G*	10	CHEBI:33310	neon
6-311++G*	11	CHEBI:26708	sodium
6-311++G*	12	CHEBI:25107	magnesium
6-311++G*	13	CHEBI:28984	aluminium
6-311++G*	14	CHEBI:27573	silicon
6-311++G*	15	CHEBI:28659	phosphorus
6-311++G*	16	CHEBI:26833	sulfur
6-311++G*	17	CHEBI:23116	chlorine
6-311++G*	18	CHEBI:49475	argon
6-311++G*	19	CHEBI:26216	potassium
6-311++G*	20	CHEBI:22984	calcium
6-311++G**	1	CHEBI:49637	hydrogen
6-311++G**	3	CHEBI:30145	lithium
6-311++G**	4	CHEBI:30501	beryllium
6-311++G**	5	CHEBI:27560	boron
6-311++G**	6	CHEBI:27594	carbon
6-311++G**	7	CHEBI:25555	nitrogen
6-311++G**	8	CHEBI:25805	oxygen
6-311++G**	9	CHEBI:24061	fluorine
6-311++G**	10	CHEBI:33310	neon
6-311++G**	11	CHEBI:26708	sodium
6-311++G**	12	CHEBI:25107	magnesium
6-311++G**	13	CHEBI:28984	aluminium
6-311++G**	14	CHEBI:27573	silicon
6-311++G**	15	CHEBI:28659	phosphorus
6-311++G**	16	CHEBI:26833	sulfur
6-311++G**	17	CHEBI:23116	chlorine
6-311++G**	18	CHEBI:49475	argon
6-311++G**	19	CHEBI:26216	potassium
6-311++G**	20	CHEBI:22984	calcium
6-311++G**-J	1	CHEBI:49637	hydrogen
6-311++G**-J	6	CHEBI:27594	carbon
6-311++G**-J	7	CHEBI:25555	nitrogen
6-311++G**-J	8	CHEBI:25805	oxygen
6-311+G	1	CHEBI:49637	hydrogen
6-311+G	2	CHEBI:30217	helium
6-311+G	3	CHEBI:30145	lithium
6-311+G	4	CHEBI:30501	beryllium
6-311+G	5	CHEBI:27560	boron
6-311+G	6	CHEBI:27594	carbon
6-311+G	7	CHEBI:25555	nitrogen
6-311+G	8	CHEBI:25805	oxygen
6-311+G	9	CHEBI:24061	fluorine
6-311+G	10	CHEBI:33310	neon
6-311+G	11	CHEBI:26708	sodium
6-311+G	12	CHEBI:25107	magnesium
6-311+G	13	CHEBI:28984	aluminium
6-311+G	14	CHEBI:27573	silicon
6-311+G	15	CHEBI:28659	phosphorus
6-311+G	16	CHEBI:26833	sulfur
6-311+G	17	CHEBI:23116	chlorine
6-311+G	18	CHEBI:49475	argon
6-311+G	19	CHEBI:26216	potassium
6-311+G	20	CHEBI:22984	calcium
6-311+G(2d,p)	1	CHEBI:49637	hydrogen
6-311+G(2d,p)	2	CHEBI:30217	helium
6-311+G(2d,p)	3	CHEBI:30145	lithium
6-311+G(2d,p)	4	CHEBI:30501	beryllium
6-311+G(2d,p)	5	CHEBI:27560	boron
6-311+G(2d,p)	6	CHEBI:27594	carbon
6-311+G(2d,p)	7	CHEBI:25555	nitrogen
6-311+G(2d,p)	8	CHEBI:25805	oxygen
6-311+G(2d,p)	9	CHEBI:24061	fluorine
6-311+G(2d,p)	10	CHEBI:33310	neon
6-311+G(2d,p)	11	CHEBI:26708	sodium
6-311+G(2d,p)	12	CHEBI:25107	magnesium
6-311+G(2d,p)	13	CHEBI:28984	aluminium
6-311+G(2d,p)	14	CHEBI:27573	silicon
6-311+G(2d,p)	15	CHEBI:28659	phosphorus
6-311+G(2d,p)	16	CHEBI:26833	sulfur
6-311+G(2d,p)	17	CHEBI:23116	chlorine
6-311+G(2d,p)	18	CHEBI:49475	argon
6-311+G(2d,p)	19	CHEBI:26216	potassium
6-311+G(2d,p)	20	CHEBI:22984	calcium
6-311+G*	1	CHEBI:49637	hydrogen
6-311+G*	2	CHEBI:30217	helium
6-311+G*	3	CHEBI:30145	lithium
6-311+G*	4	CHEBI:30501	beryllium
6-311+G*	5	CHEBI:27560	boron
6-311+G*	6	CHEBI:27594	carbon
6-311+G*	7	CHEBI:25555	nitrogen
6-311+G*	8	CHEBI:25805	oxygen
6-311+G*	9	CHEBI:24061	fluorine
6-311+G*	10	CHEBI:33310	neon
6-311+G*	11	CHEBI:26708	sodium
6-311+G*	12	CHEBI:25107	magnesium
6-311+G*	13	CHEBI:28984	aluminium
6-311+G*	14	CHEBI:27573	silicon
6-311+G*	15	CHEBI:28659	phosphorus
6-311+G*	16	CHEBI:26833	sulfur
6-311+G*	17	CHEBI:23116	chlorine
6-311+G*	18	CHEBI:49475	argon
6-311+G*	19	CHEBI:26216	potassium
6-311+G*	20	CHEBI:22984	calcium
6-311+G*-J	1	CHEBI:49637	hydrogen
6-311+G*-J	6	CHEBI:27594	carbon
6-311+G*-J	7	CHEBI:25555	nitrogen
6-311+G*-J	8	CHEBI:25805	oxygen
6-311+G**	1	CHEBI:49637	hydrogen
6-311+G**	2	CHEBI:30217	helium
6-311+G**	3	CHEBI:30145	lithium
6-311+G**	4	CHEBI:30501	beryllium
6-311+G**	5	CHEBI:27560	boron
6-311+G**	6	CHEBI:27594	carbon
6-311+G**	7	CHEBI:25555	nitrogen
6-311+G**	8	CHEBI:25805	oxygen
6-311+G**	9	CHEBI:24061	fluorine
6-311+G**	10	CHEBI:33310	neon
6-311+G**	11	CHEBI:26708	sodium
6-311+G**	12	CHEBI:25107	magnesium
6-311+G**	13	CHEBI:28984	aluminium
6-311+G**	14	CHEBI:27573	silicon
6-311+G**	15	CHEBI:28659	phosphorus
6-311+G**	16	CHEBI:26833	sulfur
6-311+G**	17	CHEBI:23116	chlorine
6-311+G**	18	CHEBI:49475	argon
6-311+G**	19	CHEBI:26216	potassium
6-311+G**	20	CHEBI:22984	calcium
6-311G	1	CHEBI:49637	hydrogen
6-311G	2	CHEBI:30217	helium
6-311G	3	CHEBI:30145	lithium
6-311G	4	CHEBI:30501	beryllium
6-311G	5	CHEBI:27560	boron
6-311G	6	CHEBI:27594	carbon
6-311G	7	CHEBI:25555	nitrogen
6-311G	8	CHEBI:25805	oxygen
6-311G	9	CHEBI:24061	fluorine
6-311G	10	CHEBI:33310	neon
6-311G	11	CHEBI:26708	sodium
6-311G	12	CHEBI:25107	magnesium
6-311G	13	CHEBI:28984	aluminium
6-311G	14	CHEBI:27573	silicon
6-311G	15	CHEBI:28659	phosphorus
6-311G	16	CHEBI:26833	sulfur
6-311G	17	CHEBI:23116	chlorine
6-311G	18	CHEBI:49475	argon
6-311G	19	CHEBI:26216	potassium
6-311G	20	CHEBI:22984	calcium
6-311G	31	CHEBI:49631	gallium
6-311G	32	CHEBI:30441	germanium
6-311G	33	CHEBI:27563	arsenic
6-311G	34	CHEBI:27568	selenium
6-311G	35	CHEBI:22927	bromine
6-311G	36	CHEBI:49696	krypton
6-311G	53	CHEBI:24859	iodine
6-311G(2df,2pd)	1	CHEBI:49637	hydrogen
6-311G(2df,2pd)	2	CHEBI:30217	helium
6-311G(2df,2pd)	3	CHEBI:30145	lithium
6-311G(2df,2pd)	4	CHEBI:30501	beryllium
6-311G(2df,2pd)	5	CHEBI:27560	boron
6-311G(2df,2pd)	6	CHEBI:27594	carbon
6-311G(2df,2pd)	7	CHEBI:25555	nitrogen
6-311G(2df,2pd)	8	CHEBI:25805	oxygen
6-311G(2df,2pd)	9	CHEBI:24061	fluorine
6-311G(2df,2pd)	10	CHEBI:33310	neon
6-311G(2df,2pd)	19	CHEBI:26216	potassium
6-311G(2df,2pd)	20	CHEBI:22984	calcium
6-311G(d,p)	1	CHEBI:49637	hydrogen
6-311G(d,p)	2	CHEBI:30217	helium
6-311G(d,p)	3	CHEBI:30145	lithium
6-311G(d,p)	4	CHEBI:30501	beryllium
6-311G(d,p)	5	CHEBI:27560	boron
6-311G(d,p)	6	CHEBI:27594	carbon
6-311G(d,p)	7	CHEBI:25555	nitrogen
6-311G(d,p)	8	CHEBI:25805	oxygen
6-311G(d,p)	9	CHEBI:24061	fluorine
6-311G(d,p)	10	CHEBI:33310	neon
6-311G(d,p)	11	CHEBI:26708	sodium
6-311G(d,p)	12	CHEBI:25107	magnesium
6-311G(d,p)	13	CHEBI:28984	aluminium
6-311G(d,p)	14	CHEBI:27573	silicon
6-311G(d,p)	15	CHEBI:28659	phosphorus
6-311G(d,p)	16	CHEBI:26833	sulfur
6-311G(d,p)	17	CHEBI:23116	chlorine
6-311G(d,p)	18	CHEBI:49475	argon
6-311G(d,p)	19	CHEBI:26216	potassium
6-311G(d,p)	20	CHEBI:22984	calcium
6-311G(d,p)	31	CHEBI:49631	gallium
6-311G(d,p)	32	CHEBI:30441	germanium
6-311G(d,p)	33	CHEBI:27563	arsenic
6-311G(d,p)	34	CHEBI:27568	selenium
6-311G(d,p)	35	CHEBI:22927	bromine
6-311G(d,p)	36	CHEBI:49696	krypton
6-311G(d,p)	53	CHEBI:24859	iodine
6-311G-J	1	CHEBI:49637	hydrogen
6-311G-J	6	CHEBI:27594	carbon
6-311G-J	7	CHEBI:25555	nitrogen
6-311G-J	8	CHEBI:25805	oxygen
6-311G*	1	CHEBI:49637	hydrogen
6-311G*	2	CHEBI:30217	helium
6-311G*	3	CHEBI:30145	lithium
6-311G*	4	CHEBI:30501	beryllium
6-311G*	5	CHEBI:27560	boron
6-311G*	6	CHEBI:27594	carbon
6-311G*	7	CHEBI:25555	nitrogen
6-311G*	8	CHEBI:25805	oxygen
6-311G*	9	CHEBI:24061	fluorine
6-311G*	10	CHEBI:33310	neon
6-311G*	11	CHEBI:26708	sodium
6-311G*	12	CHEBI:25107	magnesium
6-311G*	13	CHEBI:28984	aluminium
6-311G*	14	CHEBI:27573	silicon
6-311G*	15	CHEBI:28659	phosphorus
6-311G*	16	CHEBI:26833	sulfur
6-311G*	17	CHEBI:23116	chlorine
6-311G*	18	CHEBI:49475	argon
6-311G*	19	CHEBI:26216	potassium
6-311G*	20	CHEBI:22984	calcium
6-311G*	31	CHEBI:49631	gallium
6-311G*	32	CHEBI:30441	germanium
6-311G*	33	CHEBI:27563	arsenic
6-311G*	34	CHEBI:27568	selenium
6-311G*	35	CHEBI:22927	bromine
6-311G*	36	CHEBI:49696	krypton
6-311G*	53	CHEBI:24859	iodine
6-311G**	1	CHEBI:49637	hydrogen
6-311G**	2	CHEBI:30217	helium
6-311G**	3	CHEBI:30145	lithium
6-311G**	4	CHEBI:30501	beryllium
6-311G**	5	CHEBI:27560	boron
6-311G**	6	CHEBI:27594	carbon
6-311G**	7	CHEBI:25555	nitrogen
6-311G**	8	CHEBI:25805	oxygen
6-311G**	9	CHEBI:24061	fluorine
6-311G**	10	CHEBI:33310	neon
6-311G**	11	CHEBI:26708	sodium
6-311G**	12	CHEBI:25107	magnesium
6-311G**	13	CHEBI:28984	aluminium
6-311G**	14	CHEBI:27573	silicon
6-311G**	15	CHEBI:28659	phosphorus
6-311G**	16	CHEBI:26833	sulfur
6-311G**	17	CHEBI:23116	chlorine
6-311G**	18	CHEBI:49475	argon
6-311G**	19	CHEBI:26216	potassium
6-311G**	20	CHEBI:22984	calcium
6-311G**	31	CHEBI:49631	gallium
6-311G**	32	CHEBI:30441	germanium
6-311G**	33	CHEBI:27563	arsenic
6-311G**	34	CHEBI:27568	selenium
6-311G**	35	CHEBI:22927	bromine
6-311G**	36	CHEBI:49696	krypton
6-311G**	53	CHEBI:24859	iodine
6-311G**-RIFIT	1	CHEBI:49637	hydrogen
6-311G**-RIFIT	2	CHEBI:30217	helium
6-311G**-RIFIT	3	CHEBI:30145	lithium
6-311G**-RIFIT	4	CHEBI:30501	beryllium
6-311G**-RIFIT	5	CHEBI:27560	boron
6-311G**-RIFIT	6	CHEBI:27594	carbon
6-311G**-RIFIT	7	CHEBI:25555	nitrogen
6-311G**-RIFIT	8	CHEBI:25805	oxygen
6-311G**-RIFIT	9	CHEBI:24061	fluorine
6-311G**-RIFIT	10	CHEBI:33310	neon
6-311G**-RIFIT	11	CHEBI:26708	sodium
6-311G**-RIFIT	12	CHEBI:25107	magnesium
6-311G**-RIFIT	13	CHEBI:28984	aluminium
6-311G**-RIFIT	14	CHEBI:27573	silicon
6-311G**-RIFIT	15	CHEBI:28659	phosphorus
6-311G**-RIFIT	16	CHEBI:26833	sulfur
6-311G**-RIFIT	17	CHEBI:23116	chlorine
6-311G**-RIFIT	18	CHEBI:49475	argon
6-311xxG(d,p)	1	CHEBI:49637	hydrogen
6-311xxG(d,p)	3	CHEBI:30145	lithium
6-311xxG(d,p)	4	CHEBI:30501	beryllium
6-311xxG(d,p)	5	CHEBI:27560	boron
6-311xxG(d,p)	6	CHEBI:27594	carbon
6-311xxG(d,p)	7	CHEBI:25555	nitrogen
6-311xxG(d,p)	8	CHEBI:25805	oxygen
6-311xxG(d,p)	9	CHEBI:24061	fluorine
6-311xxG(d,p)	11	CHEBI:26708	sodium
6-311xxG(d,p)	12	CHEBI:25107	magnesium
6-311xxG(d,p)	13	CHEBI:28984	aluminium
6-311xxG(d,p)	14	CHEBI:27573	silicon
6-311xxG(d,p)	15	CHEBI:28659	phosphorus
6-311xxG(d,p)	16	CHEBI:26833	sulfur
6-311xxG(d,p)	17	CHEBI:23116	chlorine
6-31G	1	CHEBI:49637	hydrogen
6-31G	2	CHEBI:30217	helium
6-31G	3	CHEBI:30145	lithium
6-31G	4	CHEBI:30501	beryllium
6-31G	5	CHEBI:27560	boron
6-31G	6	CHEBI:27594	carbon
6-31G	7	CHEBI:25555	nitrogen
6-31G	8	CHEBI:25805	oxygen
6-31G	9	CHEBI:24061	fluorine
6-31G	10	CHEBI:33310	neon
6-31G	11	CHEBI:26708	sodium
6-31G	12	CHEBI:25107	magnesium
6-31G	13	CHEBI:28984	aluminium
6-31G	14	CHEBI:27573	silicon
6-31G	15	CHEBI:28659	phosphorus
6-31G	16	CHEBI:26833	sulfur
6-31G	17	CHEBI:23116	chlorine
6-31G	18	CHEBI:49475	argon
6-31G	19	CHEBI:26216	potassium
6-31G	20	CHEBI:22984	calcium
6-31G	21	CHEBI:33330	scandium
6-31G	22	CHEBI:33341	titanium
6-31G	23	CHEBI:27698	vanadium
6-31G	24	CHEBI:28073	chromium
6-31G	25	CHEBI:18291	manganese
6-31G	26	CHEBI:18248	iron
6-31G	27	CHEBI:27638	cobalt
6-31G	28	CHEBI:28112	nickel
6-31G	29	CHEBI:28694	copper
6-31G	30	CHEBI:27363	zinc
6-31G	1	CHEBI:49637	hydrogen
6-31G	2	CHEBI:30217	helium
6-31G	3	CHEBI:30145	lithium
6-31G	4	CHEBI:30501	beryllium
6-31G	5	CHEBI:27560	boron
6-31G	6	CHEBI:27594	carbon
6-31G	7	CHEBI:25555	nitrogen
6-31G	8	CHEBI:25805	oxygen
6-31G	9	CHEBI:24061	fluorine
6-31G	10	CHEBI:33310	neon
6-31G	11	CHEBI:26708	sodium
6-31G	12	CHEBI:25107	magnesium
6-31G	13	CHEBI:28984	aluminium
6-31G	14	CHEBI:27573	silicon
6-31G	15	CHEBI:28659	phosphorus
6-31G	16	CHEBI:26833	sulfur
6-31G	17	CHEBI:23116	chlorine
6-31G	18	CHEBI:49475	argon
6-31G	19	CHEBI:26216	potassium
6-31G	20	CHEBI:22984	calcium
6-31G	21	CHEBI:33330	scandium
6-31G	22	CHEBI:33341	titanium
6-31G	23	CHEBI:27698	vanadium
6-31G	24	CHEBI:28073	chromium
6-31G	25	CHEBI:18291	manganese
6-31G	26	CHEBI:18248	iron
6-31G	27	CHEBI:27638	cobalt
6-31G	28	CHEBI:28112	nickel
6-31G	29	CHEBI:28694	copper
6-31G	30	CHEBI:27363	zinc
6-31G	31	CHEBI:49631	gallium
6-31G	32	CHEBI:30441	germanium
6-31G	33	CHEBI:27563	arsenic
6-31G	34	CHEBI:27568	selenium
6-31G	35	CHEBI:22927	bromine
6-31G	36	CHEBI:49696	krypton
6-31G(2df,p)	1	CHEBI:49637	hydrogen
6-31G(2df,p)	2	CHEBI:30217	helium
6-31G(2df,p)	3	CHEBI:30145	lithium
6-31G(2df,p)	4	CHEBI:30501	beryllium
6-31G(2df,p)	5	CHEBI:27560	boron
6-31G(2df,p)	6	CHEBI:27594	carbon
6-31G(2df,p)	7	CHEBI:25555	nitrogen
6-31G(2df,p)	8	CHEBI:25805	oxygen
6-31G(2df,p)	9	CHEBI:24061	fluorine
6-31G(2df,p)	10	CHEBI:33310	neon
6-31G(2df,p)	11	CHEBI:26708	sodium
6-31G(2df,p)	12	CHEBI:25107	magnesium
6-31G(2df,p)	13	CHEBI:28984	aluminium
6-31G(2df,p)	14	CHEBI:27573	silicon
6-31G(2df,p)	15	CHEBI:28659	phosphorus
6-31G(2df,p)	16	CHEBI:26833	sulfur
6-31G(2df,p)	17	CHEBI:23116	chlorine
6-31G(2df,p)	18	CHEBI:49475	argon
6-31G(3df,3pd)	1	CHEBI:49637	hydrogen
6-31G(3df,3pd)	2	CHEBI:30217	helium
6-31G(3df,3pd)	3	CHEBI:30145	lithium
6-31G(3df,3pd)	4	CHEBI:30501	beryllium
6-31G(3df,3pd)	5	CHEBI:27560	boron
6-31G(3df,3pd)	6	CHEBI:27594	carbon
6-31G(3df,3pd)	7	CHEBI:25555	nitrogen
6-31G(3df,3pd)	8	CHEBI:25805	oxygen
6-31G(3df,3pd)	9	CHEBI:24061	fluorine
6-31G(3df,3pd)	10	CHEBI:33310	neon
6-31G(3df,3pd)	11	CHEBI:26708	sodium
6-31G(3df,3pd)	12	CHEBI:25107	magnesium
6-31G(3df,3pd)	13	CHEBI:28984	aluminium
6-31G(3df,3pd)	14	CHEBI:27573	silicon
6-31G(3df,3pd)	15	CHEBI:28659	phosphorus
6-31G(3df,3pd)	16	CHEBI:26833	sulfur
6-31G(3df,3pd)	17	CHEBI:23116	chlorine
6-31G(3df,3pd)	18	CHEBI:49475	argon
6-31G(d,p)	1	CHEBI:49637	hydrogen
6-31G(d,p)	2	CHEBI:30217	helium
6-31G(d,p)	3	CHEBI:30145	lithium
6-31G(d,p)	4	CHEBI:30501	beryllium
6-31G(d,p)	5	CHEBI:27560	boron
6-31G(d,p)	6	CHEBI:27594	carbon
6-31G(d,p)	7	CHEBI:25555	nitrogen
6-31G(d,p)	8	CHEBI:25805	oxygen
6-31G(d,p)	9	CHEBI:24061	fluorine
6-31G(d,p)	10	CHEBI:33310	neon
6-31G(d,p)	11	CHEBI:26708	sodium
6-31G(d,p)	12	CHEBI:25107	magnesium
6-31G(d,p)	13	CHEBI:28984	aluminium
6-31G(d,p)	14	CHEBI:27573	silicon
6-31G(d,p)	15	CHEBI:28659	phosphorus
6-31G(d,p)	16	CHEBI:26833	sulfur
6-31G(d,p)	17	CHEBI:23116	chlorine
6-31G(d,p)	18	CHEBI:49475	argon
6-31G(d,p)	19	CHEBI:26216	potassium
6-31G(d,p)	20	CHEBI:22984	calcium
6-31G(d,p)	21	CHEBI:33330	scandium
6-31G(d,p)	22	CHEBI:33341	titanium
6-31G(d,p)	23	CHEBI:27698	vanadium
6-31G(d,p)	24	CHEBI:28073	chromium
6-31G(d,p)	25	CHEBI:18291	manganese
6-31G(d,p)	26	CHEBI:18248	iron
6-31G(d,p)	27	CHEBI:27638	cobalt
6-31G(d,p)	28	CHEBI:28112	nickel
6-31G(d,p)	29	CHEBI:28694	copper
6-31G(d,p)	30	CHEBI:27363	zinc
6-31G(d,p)	1	CHEBI:49637	hydrogen
6-31G(d,p)	2	CHEBI:30217	helium
